,Id,Texto,Re-Teewts,Likes
202,1573093673134333953,"RT @cardenasjorgee: He prometido a mi familia no lanzar opiniones ni críticas directas a nadie del presente gobierno (espero cumplirlo).
Po…",244,0
203,1573092969225281536,A Atreyu que le prestó su dragón blanco para viajar si usar gasolina 😌 https://t.co/jgqdhDx98n,31,148
204,1573091345589223424,💪👌 https://t.co/QeZgjvJdpl,123,563
205,1573091270142136320,RT @jbagbam: Amigos petristes:ya vieron que el alcalde de Cali se robó 216 mil millones ? Eso es tres veces lo de Centros Poblados. Ya pued…,5041,0
206,1572924330413015043,RT @YASS47946718: Y ENTONCES @AlexFlorezH REGRESO AYER CON BAJO PERFIL PERO COMO SI NADA DESPUES DE TODOS LOS ESCÁNDALOS #AlexFlorezRenunci…,71,0
207,1572921145812303874,RT @Rettador: La suerte del país está echada… sólo falta saber cuánto tiempo le tomará a Petro hundirlo en las profundidades de la insondab…,970,0
208,1572921036168904704,RT @Richie_Gomez: La cantidad de metano producido por la cantidad de caca que salió del discurso de Petro en la ONU abrió otro hueco en la…,859,0
209,1572920961686544389,En el gobierno de la inclusión se les olvidó incluir a la vicepresidencia 🫠,2617,9270
210,1572544186192367618,"RT @cardenasjorgee: 🤣😂@RoyBarreras sale diciendo que el senado será PET FRIENDLY… Como si ya no lo fuera.
De no ser así un lagarto de su ta…",535,0
211,1572244378038538242,RT @jbagbam: Esa visa de Petro huele a cancelada.,443,0
212,1572197004322951169,Ni van al velorio … https://t.co/DCXl1tBppg,160,328
213,1572196194574532609,RT @EmelRojasC: Anoche en la calle 132 con autopista 4 delincuentes con armas de fuego atracaron todo un bus del SITP. La inseguridad se de…,741,0
214,1572196095945576448,Qué oso de presidente,1756,7963
215,1572191235921813506,NOSOTROS TAMBIÉN SOMOS UNA MANADA  …,245,1327
216,1572190707443449858,RT @EnriquePenalosa: Será que los más de 100.000 hogares que con esfuerzo compraron vivienda social el año pasado y han venido pagando mens…,1386,0
217,1572190380250263553,"Una loba en el armario , tiene ganas de salir … AUUUUUUU!",599,2947
218,1572189932831084544,RT @AldumarForeroO: ¡El Gbno de @petrogustavo NO representa al pueblo de Colombia!,363,0
219,1572189387047456772,"🫥 lo dicho , es que no tenemos presidente ! https://t.co/TF15xRS1cT",132,290
220,1572189076853501953,"RT @AndresUribeVel: La asquerosa izquierda está asustada, se le crecieron los 3 gatos. 
@GustavoBolivar  nosotros también tenemos derecho a…",68,0
221,1572188850847453185,Pero a esos velorios no van … https://t.co/lxTFhRjv6G,66,169
222,1572188645481910273,"RT @Cardonagar87: 26 De Septiembre 
Marcha Nacional https://t.co/UTACPrNK6h",1703,0
223,1572188547842465803,RT @Zuletalleras: La hoy ministra de salud @CarolinaCorcho dijo que las vacunas contra el COVID no llegarían.   Hoy estamos vacunados graci…,2001,0
224,1572186442016882692,RT @DerechaCol_: ¿Cuántos firmes para salir a las calles este 26 de septiembre? 🇨🇴🫡,2061,0
225,1572186326929182722,RT @Enrique_GomezM: #NoMasTapenTapen ¿De dónde sale la plata para llevar de paseo a gente que no tiene ninguna función en el Estado? https:…,1042,0
226,1572166136443305984,RT @ArgiroCasta888: Que buena noticia....ojalá vean esta noticia las personas que están arriesgando su vida por invadir lotes. Gracias Tavo…,1349,0
227,1572165555905241093,"RT @RepublicaNow: En USA si alguien invade o atenta contra tu propiedad privada tienes el derecho legítimo de defenderte, en Colombia le di…",1831,0
228,1571831389019848704,"RT @EnriquePenalosa: Gustavo Bolívar es de llorar. No conoce nada, ni entiende nada. Debió oír que la solución a las inundaciones de La Moj…",1881,0
229,1571831075642511361,"RT @FernanMartinez: El Reino Unido no reconoce a Maduro como presidente y por ese motivo, le mandaron a decir que su presencia no es requer…",112,0
230,1571828517243080704,🫡🤣 https://t.co/s0eGHZkdSx,67,236
231,1571828404412125184,🫶🫠 https://t.co/s0eGHZkdSx,16,78
232,1571827558471315458,"Obvio …
Ella cree que va en representación de la princesa Diana 🤣 https://t.co/9gob4R7ipL",293,1182
233,1571826884983259137,RT @AngelCed6: Las primeras imágenes de Verónica Alcocer en el funeral de la Reina Isabel II 🇨🇴😂🤣😂🇨🇴 un poco de humor 😂🤣😂 https://t.co/Uigh…,216,0
234,1571671744980844546,🫶 https://t.co/LzbrveOWZY,145,523
235,1571482342182486016,"RT @Guarromantico_: ¿La Sirenita qué? Cuando el cangrejo no hable como cubano, me salgo del cine.",1668,0
236,1571481920369836037,"RT @everstrongever: Gran marcha en contra del Gobierno opresor que ya no va a permitir que la gente se divorcie.

¿En dónde están las femin…",75,0
237,1571481749636485121,"RT @MiguelPoloP: Así es! Petro quiere una venganza política contra el hermoso departamento de Antioquia, ya que nunca le han votado ni son…",1102,0
238,1571481584754388993,"RT @everstrongever: #ALaCalle26S porque la reforma tributaria solo traerá desempleo, hambre y miseria.",277,0
239,1571481327647555584,RT @everstrongever: #ALaCalle26S porque las 48 horas que le dio el Gobierno a los invasores era para que se fueran acomodando.,148,0
240,1571093904514228225,"Deberían darle INCAPACIDAD ETERNA a este gobierno…
Todos brutos y enfermos !",1193,4152
241,1571093154975318020,Van a traer 20 mil millones de médicos … https://t.co/QtsGxyOVxR,86,152
242,1571092943246884865,"RT @Richie_Gomez: –Los niños están muriendo de hambre en la guajira, por eso vamos a financiar a los pandilleros de todo el país,🤗.…",2154,0
243,1571060608417804289,Pensó que le estaban preguntando cuántos@años tiene … 2.200 millones de años ! https://t.co/FePWe88rtb,365,831
244,1571055793633656834,"RT @Fennix73: Abuelos vagos + 2 hijos parásitos + 4 nietos vándalos =

2x500.000 + 2x300.000 + 4x800.000 =

$4.800.000 de subsidios

""El ca…",586,0
245,1571050805259796480,"RT @RepublicaNow: Duque hasta disfónico iba a trabajar, en cambio al faraón tutanquemón le da tos y cierra el chuzo 🤦‍♂️",948,0
246,1571048252711268355,"RT @Fennix73: En el gobierno de Petro le va a ir mejor a los que han descuartizado personas que a los que han ahorrado para su pensión.

A…",247,0
247,1570790318248984578,RT @YenerBedoya: El chisme es un Matador del periodismo.,51,0
248,1570761760713609216,"RT @MaraECrdenas1: #UnEngañoEs firmar ante notario que va a cumplir, pero del hecho hay mucho trecho🤔 https://t.co/69xp8vmjY7",84,0
249,1570757363958972418,🤣🫶 son un fiasco https://t.co/usYw33XQCL,202,520
250,1570751285988847616,"RT @PITERALBEIRO: Hay una maravillosa frase que entendí como un consejo en twitter:

“Si estás rodeado de tiburones, no sangres” 😬😅",95,0
251,1570751243903180803,RT @AndresUribeVel: #MeDesvela que el inútil de Jorge Iván Ospina tiene patas arriba mi hermosa ciudad. 😢😢😢,17,0
252,1570742802593751040,RT @calmatodocambia: Canten conmigo… https://t.co/Mvf5UhJuo2,45,0
253,1570742723522727942,RT @MiguelUribeT: Posibles beneficios a Iván Márquez confirma la impunidad total que promueve este gobierno. https://t.co/bTL8PeuNRh,1481,0
254,1570742424242368516,"Bogotá despierta ?  
Qué miedo!
Mejor que nos inviten a una puñalada bailable 🫠",731,2750
255,1570610394208804864,RT @LucasArnau: Ustedes lo pidieron y nosotros queremos complacerlos! Muy pronto una canción hermosa junto mi @Marbelle30  🔥🔥🔥🎙🎸❤️ https://…,752,0
256,1570418387876196355,"RT @AgustinLaje: La ministra de Minas de Colombia, Irene Vélez, es una mujer inútil para el cargo que ocupa. Y no es inútil por ser mujer,…",4554,0
257,1570403302143303681,"No! 
🫠 https://t.co/xGJCQPRy13",59,179
258,1570380646454796288,Y le prohibieron los tacones 🫠 https://t.co/uuXzTPl78H,359,1160
259,1570378093763731456,Acá estamos ! https://t.co/rPQaqN4uO1,16,49
260,1570377968186261506,🤣👌👌👌 https://t.co/JkppppSKil,42,139
261,1570377793321435139,🫶 https://t.co/lHvOBxASZo,485,1213
262,1570377756525076480,RT @MuyEnojadoSoy: Aquí hay $1.500.000 mensuales. 🫶#PactoSabroso. 🇨🇴 https://t.co/ygDK7RFlis,842,0
263,1570377508251377667,RT @RepublicaNow: Llaman justicia social a castigar al que se esfuerza para premiar al que no trabaja.,293,0
264,1570377155917533184,"RT @IDAmezquita: Petro acaba de anunciar (y llámelo como quiera):
1. Creación de milicias bolivarianas.
2. Expropiación de fondos privados…",3427,0
265,1570376944952422400,😌 https://t.co/SlgvVhc9vG,472,994
266,1570376915130912771,RT @MuyEnojadoSoy: Jóven emprendedor se postula para el bono de los $500.000 🤝🇨🇴♥️ https://t.co/eMlNBEEp5w,1082,0
267,1569985721326522368,RT @Fennix73: ¿Vieron que la firmada en notaria fue pura mierda? https://t.co/iUaJMczdot,771,0
268,1569985676002660352,🤣🤣🤣 querían dar miedo y dan risa ! https://t.co/Tpj2yVTASo,191,528
269,1569985483156979713,RT @ghitis: ¿Hidocarburra o carburrato? 🤔🤔🤔,812,0
270,1569984651468627968,"RT @everstrongever: La expropiación no va a ser sólo de las tierras, Petro está listo para confiscar los ahorros de toda la vida de quienes…",756,0
271,1569984552365326336,"RT @PalomaValenciaL: La pregunta de esta noche en el debate sobre tarifa de energía el el senado 
¿Dónde están los demás congresistas? http…",2345,0
272,1569984500909891585,"RT @VargasvilCol: Jamás, nunca escribo chistes por aquí , pero este es irresistiblemente bueno: El gobierno anuncia, que Nicolas Maduro, se…",1584,0
273,1569848423171383298,"RT @Fennix73: Irene Vélez para mandar a quemar el país en los paros terroristas no tenía necesidad de leer, le fluía.

De Ministra de Minas…",509,0
274,1569668360274866178,"RT @jbagbam: Tanto jodió Petro con el tal ""estallido social"" que le va a reventar en la cara.",597,0
275,1569631572730736643,RT @AndresUribeVel: #ElPeorPresidenteDeLaHistoria https://t.co/WyZwZj11gP,155,0
276,1569631395873718272,"RT @everstrongever: La petrista Mónica Rodríguez le dice hoy a Petro “Muy pero muy mal.  Con la infancia no se juega?”.

FIN https://t.co/i…",382,0
277,1569631316097761280,"RT @jbagbam: La culpa es de nosotros , que permitimos que una cantidad de culicagados inmaduros que nunca han trabajado puedan votar. La ed…",987,0
278,1569630412938379266,RT @enriquez_toro: @RHpresidente #PactoDeCorruptos #PactoDeBorrachos https://t.co/V9zbzKvmRd,48,0
279,1569630088550825984,"RT @Maryaristizabal: ¡Un respiro por favor¡
-Subieron las tarifas de la energía, hasta 40%
-Subirá la gasolina, quedaría entre $16.000 y $1…",4442,0
280,1569622299682246656,Y Batman de concierto en concierto … https://t.co/v4e3xQD3cL,201,531
281,1569622136259584002,"RT @CeDemocratico: CAI's vandalizados, atracos masivos, amenazas de bandas criminales hacia niños y familias, cadáveres en bolsas en medio…",1107,0
282,1569300062865342465,"No , le prohibieron los tacones 🫶 https://t.co/GsyToYVUjb",104,437
283,1569299678683926531,RT @Danielbricen: 8. @MafeCarrascal 2.0 https://t.co/8ng0XoLGwh,376,0
284,1569298503280611328,RT @FernanMartinez: Un piloto de Avianca no puede confundir la altura de 10.000 pies con la de 40 pies.-,84,0
285,1569298261256671232,"RT @JAlirioBarreraR: El Clan del Golfo quiere ser parte de “la paz total” propuesta por el Presidente Petro, pero muestran su ‘voluntad’ pa…",483,0
286,1569298049733623809,Les sobra el dinero para que paguen impuestos… 😌 https://t.co/MyUy37hn3G,51,148
287,1569297795860889601,"RT @AndresUribeVel: #SOSColombiaParoNacional26S

Gracias señor @GustavoBolivar  vamos a marchar el 26 de septiembre, usted que ha sido tan…",164,0
288,1569297753104171010,Vea pues 🤣🤣🤣 https://t.co/shx1B4d02X,166,329
289,1569297596459659269,RT @everstrongever: Aquí si tiene razón Senador @GustavoBolivar :  Seremos los más pendejos. https://t.co/QtzRvGIfzp,717,0
290,1569296671229575170,"RT @bettycriticonaa: INEPTA !!
INEPTA !!
Si Usted la considera totalmente INEPTA de RT aquí 👇 https://t.co/wYLqDkOXdq",1422,0
291,1569296268450480129,"RT @manolitosalazar: Roban a 35 personas en 2 restaurantes en el ParkWay de Bogota, allí hay un CAI, de verdad qué pasa con la @PoliciaBogo…",477,0
292,1569295966225973249,"RT @VargasvilCol: A pesar de la incertidumbre que vive el país, les deseo a todos una nueva semana de muchos éxitos y bendiciones por monto…",965,0
293,1569295884885663745,RT @ArgiroCasta888: En último saldremos Uribistas y mamertos a protestar contra tanto impuestos y alzas en la gasolina que nos está imponié…,448,0
294,1569293754628022273,RT @LafaurieCabal: Se van los camioneros a paro por el aumento de precio de la gasolina. Comerá Petro de su propio “estallido social” y vol…,1719,0
295,1568941105164451845,"RT @lcvelez: Evidentemente lo de la Ministra de Minas y energía, no son ni las minas ni la energía … https://t.co/QDauE45KoW",4407,0
296,1568940953121222656,"RT @MiguelUribeT: ¿10.000 billones? ¿Sabrá la ministra cuánto es 1 billón?

La ministra de minas cada vez sorprende por su desconocimiento…",3728,0
297,1568567693678092289,RT @Enrique_GomezM: La estrategia fue siempre evidente y durante mucho tiempo nos la anticiparon. Hicimos oídos sordos a las señales. https…,1259,0
298,1568567568239132672,RT @AndresUribeVel: #SOSColombiaParoNacional26S,61,0
299,1568567516603060228,RT @ariztmendy: Noticia en desarrollo https://t.co/oGerx1QIe8,674,0
300,1568567450203037696,Es Pinturita? O pinturata?,999,4084
301,1568566790002704385,"A DORA LA ESTAFADORA? Jajajajajajjaja 
Chisme viejo y malo 🤣 https://t.co/X1hyJ78ELe",9,82
302,1568566263361798146,"RT @JuliaCorreaNutt: Hace ocho días, Colombia conoció el escándalo de Alex Flórez. Ocho días y aún no renuncia. Seguimos y seguiremos atent…",1357,0
303,1568561487878266881,RT @Lrrs24: Notan la diferencia????.... https://t.co/nJtVzKMmiU,857,0
304,1568561041642082306,RT @JhissVanegas: Camila es la moza que más lejos ha llegado en la historia.,700,0
305,1568560869012905986,"Jajajajajajja como un culo ? 
Eso es medio cachete de ñañis! https://t.co/G1Gy2Q2WhF",57,164
306,1568558814860828673,"RT @esperanpaloa1: @marcela_gallego @cancinodiegoa Y cuando conmemora  los policías muertos y los bebés , el joven motociclista que murió d…",35,0
307,1568558250131324929,"RT @AndresUribeVel: Cali tierra de nadie ojalá tuviéramos alcalde, Ospina solo se dedica a lavarle la cara a Petro.

Todos los caleños debe…",52,0
308,1568557202922676224,Y a otres los convierte en seres abominables 👇🏻👇🏻👇🏻 https://t.co/t3TzTTGPiX,116,385
309,1568556407917608961,RT @ArgiroCasta888: Los periodistas afines a la guerrilla nos dan ardor de culo.,170,0
310,1568556081248346114,"RT @AndresUribeVel: @SandraComunes Ojalá algún día te podamos ver en un cárcel por asesina.
#SOSColombiaParoNacional26S",13,0
311,1568554086827540480,"RT @MiguelUribeT: ¡Que dolor!

Este abusador tiene que ser castigado.

Secretaría de Educación debe hacer auditoría sobre la selección de p…",1340,0
312,1568552032608337920,🙋🏻‍♀️ https://t.co/d9EqPLHVLs,3,40
313,1568203645249900544,RT @MariaFdaCabal: Levantan prohibición al fracking en Reino Unido. Se dieron cuenta que el populismo no produce energía sino pobreza y des…,1827,0
314,1568203465570099200,Esa es su profesión ahora … jefes de matoneadores del cacas … yo llevo siendo víctima de ellos y sus ecuases … mand… https://t.co/u7iMghM4w2,513,1365
315,1568202998576304132,"RT @millersoto: Jóvenes valientes… @NicolasRGalvis1 @OscarMorenoAle1 @Santiag1283

Que el matoneo de tanto hp no los detenga. ¡Pa’lante! ht…",572,0
316,1567852084057219072,RT @AlvaroUribeVel: @ghitis la democracia se encoge cuando voces críticas e independientes no pueden vivir en su territorio.,1435,0
317,1567852015799115776,RT @santiagoangelp: Hay esta noche un joven con una crisis de depresión porque fue a la Plaza de Bolívar a grabar un video con una posición…,1066,0
318,1567851786710425602,"RT @oronmilla1927: @dona_pily2 Bien pelaos, no se esconden tras un pasamontañas, ni acaban con media ciudad para hacerse escuchar..",26,0
319,1567851762026946563,"RT @ArianaAladin: @dona_pily2 Que bien ver jóvenes decentes y valientes, y bien vestidos  reunidos en la plaza de Bolivar territorio de izq…",63,0
320,1567851723485548545,Valientes!💪💪💪 https://t.co/ETFTPlK41w,949,3347
321,1567851024479670272,RT @RepublicaNow: Alguien sabe qué pasó con las ONG y los grupos de derechos humanos en Colombia? Para dónde se fueron? Por qué tanto silen…,880,0
322,1567850126961528832,🥹💪 https://t.co/TFByWIkaZn,59,228
323,1567624566700216323,"RT @FicoGutierrez: Mi solidaridad con @ghitis !
Nadie debería tener que salir del país por amenazas, debido a pensar diferente. 
No más vio…",2317,0
324,1567624550099066881,"RT @SoyAliciaFranco: Estoy muy triste y llorando por lo que esta pasando, hoy mi amigo @ghitis tiene que irse del país porque su vida está…",835,0
325,1567624533795815424,RT @JoseMAcevedo: Lamento mucho las amenazas que ha denunciado @ghitis . Nadie nunca debería sería hostigado ni por lo que dice ni por lo q…,1290,0
326,1567480468316065792,"RT @ChriGarces: Siguen el desorden e improvisación del gobierno @petrogustavo.

Hoy no se pudo estudiar el #Presupuesto porque no se presen…",2300,0
327,1567479758681776128,"RT @everstrongever: 17 años para la hija de @AidaMerlano 

¿Cuántos para los que dejaron volar a Santrich?",578,0
328,1567479431551193090,RT @SoyAliciaFranco: Los Petristas ya están arrepentidos de haber votado por Gustavo Petro. https://t.co/OQYxv3u1j7,109,0
329,1567478817152802816,"RT @Polemikeee: Por apoyar a su AMIGO el cual es la definición de todo lo que un político hoy en día NO debería ser, usted también debería…",31,0
330,1567478735288279040,"RT @rodrigoribero: @ArgiroCasta888 Don Argiro, buenos días. 
Cómo te parece que @AlexFlorezH no ha renunciado. 
#AlexFlorezRenuncie 
#Renun…",15,0
331,1567478341493456897,"RT @kongzales: Él mismo lo dijo.
#RenuncieAlexFlorez #AlexFlorezRenuncie https://t.co/ndB7zrtU4u",65,0
332,1567478272870449153,"RT @ANIABELLO_R: ¿Fuerza para que siga patrocinando el turismo sexual en Cartagena? Qué descaro.

#RenuncieAlexFlórez",166,0
333,1567477678277632003,RT @Danielbricen: Firmemos esta petición para exigirle al Senador Alex Flórez renunciar a su curul en el Congreso por sus terribles actos c…,906,0
334,1567477463382368258,RT @SofyCasas_: Único país en el mundo que da 15 días de incapacidad médica a un congresista por ir a hacer turismo sexual y emborracharse…,594,0
335,1567477409980600326,"RT @CatalinaSuarezB: ¿Por qué debe renunciar Alex Flórez?  Porque ya es hora que responda por violencia intrafamiliar, machismo, mentiras,…",806,0
336,1567476914813550594,RT @Adavangel: https://t.co/t6VaaGTy6t,275,0
337,1567476563532304384,RT @ghitis: Cosas que llegan por WhatsApp https://t.co/plYLKEtsnm,888,0
338,1567476360846655490,"RT @Fennix73: Imaginen ustedes contratar a alguien y que al mes y medio le saque una incapacidad de 15 días por andar de putas.

Toca echar…",250,0
339,1567475980058464256,RT @everstrongever: ¿Y qué médico se prestó para semejante vagabundería?,115,0
340,1567472842245120002,"RT @FernanMartinez: Ahora resulta que el aberrante escándalo del interdicto legislador Florez, no es mas que persecución política.

!!!Hága…",769,0
341,1567132645275963392,🤣🤣🤣🤣 por favor VEAN este hilo y disfrútenlo 🤣🤣🫶 https://t.co/HmeTiOYGSu,79,156
342,1567129075038228483,La potencia de la “vida” https://t.co/qJNtkK6WjS,59,184
343,1567128558279053316,RT @ANIABELLO_R: De acuerdo @MafeCarrascal no más hombres colaborando con las redes de prostitución. Únase a la voz de las mujeres que exig…,936,0
344,1567128388812382208,"RT @velezfutbol: Eligieron enfermos? Apenas llevan un mes! Cuente..al jefe le duele el estómago y no cumple,el embajador habla enredado x u…",1471,0
345,1567127558440865792,RT @LiliScast: Si al senador Carlos Merlano lo destituyeron e inhabilitaron por 10 años en el 2012 por no quererse hacer una prueba de alco…,906,0
346,1567126442982400000,La dama de compañía salió más honesta y frentera que el senador que la juega y la niega …,1786,5770
347,1567125364559777794,Sigue ... https://t.co/Wl9cknBxI6,4,43
348,1567120537410801664,RT @Yaya_blondie: #EsMuyCaro lo que cuesta ser reconocidos como país de turismo sexual y la publicidad que nos hacen nuestros honorables se…,28,0
349,1567119506664837125,RT @Danielbricen: Detrás del turismo sexual en Cartagena contratado por el Senador Alex Flórez del Pacto Histórico se esconde toda una red…,1485,0
350,1567119217790435328,Está ocupada estudiando para la próxima rueda de prensa … https://t.co/pq8VGEGzpQ https://t.co/GAJOroShWB,29,70
351,1567118890206912514,"RT @AndresUribeVel: A las feminazis de @petrogustavo  no le gustan las  mujeres en la cocina, pero si le gustan las mujeres como prostituta…",72,0
352,1567118013945495552,Exacto! Usted y su partido carecen de vergüenza 🫥 https://t.co/FYPnrriP6T,497,1178
353,1567117395868753923,"RT @LafaurieCabal: Bogotá está peligrosa, sucia, fea y abandonada. Reina el crimen y brilla por su ausencia la administración distrital. Lo…",473,0
354,1567117327707119616,"RT @CeDemocratico: Senador @GustavoBolivar , las mentiras le sirven para escribir novelas, pero el país requiere verdad sin sesgos. Recuerd…",1260,0
355,1567117221519933442,"RT @Expropiada2022: Tanto show con Rodolfo y su fiesta en el Yate,eso lo convertía en un inmoral,señalaron las mujeres que estaban con él,c…",987,0
356,1567115169095876608,RT @criticolombia: Los congresistas del pacto histórico no apoyan la explotación petrolera pero sí la sexual!,1375,0
357,1567115004725399552,@AlexFlorezH UN TRAGUITO ? O muy temprano? 🥃🥃🥃🥃,4,8
358,1567114619470184456,🤣💪 https://t.co/CCRvVxjVWU,25,75
359,1567114098864709634,No https://t.co/VPhch5DKLM,113,365
360,1567114057852899328,A salió a decir que es MILANTA con sabor a wisky 🫠 https://t.co/KcSb1sjxsi,75,164
361,1567113598832345090,@AlexFlorezH https://t.co/U36afGfakc,1,2
362,1567113498513088515,"RT @lcvelez: #EsMuyCaro vivir en Bogotá: costosa, insegura, contaminada y sin movilidad. Pobre mi ciudad …",885,0
363,1567113428396908549,"Ahí está …
Lo que ustedes escogieron ! 
Ahora dense Palmaditas en las nalgas !",403,1559
364,1567113092542128128,"Ya renunció @AlexFlorezH ? 
O no pasa nada porque es la befa de quintuplero !",635,1947
365,1567112231581634568,"RT @ArgiroCasta888: Ya Alex Flores comenzaría a beber y la primera dama a bailar pulla. 
Pensé que lo de vivir sabroso era mierda , pero es…",661,0
366,1567112163122085890,Y su prontuario ? No lo cuenta ? El de los demás si … y usted ? https://t.co/5nCNuNUD0F,232,454
367,1567111934494838785,"RT @FicoGutierrez: Le recuerdo que de los dos, el único que perteneció a un grupo armado ilegal, fue usted. Desde donde “eliminaron físicam…",4430,0
368,1567111768123613184,A quién del pacto le vamos a pagar la pea hoy …,1028,3915
369,1567111541203296256,"RT @AlvaroGarciaJ: La mujer que Florez quiso ingresar al Hotel en medio de su borrachera, declaró en @NoticiasRCN que es “dama de compañía”…",1285,0
370,1567111319236612097,"RT @FndoSolorzano: El turismo sexual es inaceptable, debe renunciar.",1621,0
371,1566944812456099840,"RT @RepublicaNow: Si Alex Flórez fuera Uribista, la izquierda ya estaría quemando al país hasta lograr que renunciara a su curul.",1564,0
372,1566944777995788288,"RT @MiguelUribeT: Una falta de respeto con los colombianos.

Una hora y media esperando al Ministro Ocampo para una reunión de ponentes de…",1882,0
373,1566944714019971075,RT @santiagoangelp: El senador Álex Flórez estaba haciendo turismo sexual en Cartagena. El senador Álex Flórez debe renunciar a su cargo.,3612,0
374,1566944566523068422,🫠 https://t.co/Yco7xH39DB,56,193
375,1566807968628330500,"RT @Enrique_GomezM: Alex Florez, en nombre del cargo y dignidad que representa, renuncie, hágase un lado. Deje de ser payaso. https://t.co/…",1367,0
376,1566807425440747523,RT @GodColombiano: Los hice imperfectos y creo que se me fue la mano...🤔,47,0
377,1566807193231425541,"RT @santiagoangelp: #DATO Sería muy importante que el señor alcalde de Medellín, Daniel Quintero, jefe de la Policía de la ciudad, informe…",1963,0
378,1566807102294835200,"RT @RepublicaNow: Entonces si Pinochet revivió en Chile, en Colombia revivió el Mono Jojoy? 🤔",898,0
379,1566807073421246465,"RT @MariaFdaCabal: Mensaje de los chilenos que apoyaron el rechazo. Ya basta de convertir los deseos de las minorías en derechos, con el di…",2384,0
380,1566764385779044354,"RT @alejitoponce: @ANIABELLO_R @darcyquinnr @AlexFlorezH @CorteSupremaJ Lo único que hemos visto en este gobierno es ignorancia,  imprudenc…",34,0
381,1566764231604723718,RT @Enrique_GomezM: #LeDigoNoA forzar a nuestros policías para prestarse a la payasada de Alex Florez.,1032,0
382,1566764106429898753,RT @ANIABELLO_R: Senador @AlexFlorezH no vaya a desaparecer los videos del Hotel Caribe.,776,0
383,1566762913242746880,RT @Marcalygarcia1: https://t.co/VtKIWZHjNc,1673,0
384,1566762682971291650,"RT @ElmerCarmona68: Las Masacres en Colombia no cesan, pero el Emperador está preocupado por el plebiscito en #Chile",162,0
385,1566762587647352833,"De quién será el show hoy … quién saldrá borracho o diciendo alguna Petrada 
Hagan sus apuestas !",2113,7387
386,1566761937874067458,Potencia de la vida … 🫠 https://t.co/c1f0z4uXtR,37,90
387,1566761861483319296,"RT @MariaFdaCabal: La paz de Petro

2/9/22: 7 policías masacrados por las FARC en el Huila

2/9/22: 3 personas asesinadas en Stder de Quili…",1588,0
388,1566761841358999558,RT @elmonosanchezof: Cuando los actos no se miden con el mismo “rasero” https://t.co/uojRwUS7tg,778,0
389,1566761706323312640,RT @albertoplaza: ¡Qué viva Chile unido y bajo una sola bandera! 🇨🇱🇨🇱🇨🇱,3588,0
390,1566761688837357571,"RT @saludhernandezm: “Revivió Pinochet, fue el insulto de @petrogustavo a la inmensa mayoría del pueblo chileno. Más bien, revivió la cordu…",2896,0
391,1566761625922715648,"RT @ernestomaciast: Disculpas al pueblo chileno, lo que dijo @petrogustavo no es lo que pensamos la mayoría de los colombianos. Acá somos r…",1931,0
392,1566761065547022336,RT @fdbedout: Reaccionó con más serenidad y sentido de la realidad a la derrota del plebiscito en Chile el presidente Gabriel Boric que @pe…,2483,0
393,1566760998236741633,Soñemos con el día en que Colombia vuelva a tener presidente 🫶,1682,6550
394,1566760509520625665,"Y qué le pidieron a los de la primera línea ? 

- Que se porten bien 

🫤😐🫠 ahhhh bueno !",85,425
395,1566759803682033665,"RT @AldumarForeroO: En este momento hostigan a la población de Belalcázar, Cauca, pero el Pdte @petrogustavo prefiere meterse en la polític…",207,0
396,1566758918520446978,RT @Humbertorios12: @SebastianNohra Se podría decir en ese sentido: Murió Boric.,9,0
397,1566758642854010880,https://t.co/xwqdzsShav,21,174
398,1566758438402760706,💪 el cambio ! https://t.co/jFQiMMDhB3,22,65
399,1566758074391711744,LA POTENCIA DE LA VIDA … va de culo pa’l estanco 👋,1041,3545
400,1566757625177456640,Fuerte y claro ! https://t.co/cPj0f3J0k8,89,140
401,1566757296146874371,"RT @Zuletalleras: ¿Ya renunció @AlexFlorezH ? Sus excusas y justificaciones sobre su enfermedad, no lo exoneran de su responsabilidad.",1748,0
402,1566757268967882752,Los va a condecorar https://t.co/V2H1XTacBf,81,191
403,1566756372808613888,"Revivió Pinochet! 
Frase de un pendejo que cree que es presidente …",1085,4117
404,1566755765318291457,👀 https://t.co/qKYfPR07iQ,16,51
405,1566754773918965763,Los CHILENOS  no son ningún paquete !,416,1754
406,1566754587650007040,"Perdón que me ría! 
Jajajajjajjajajajajajja",34,288
407,1566753347033522177,"RT @FicoGutierrez: Chile 🇨🇱  ya sabe y conoce de los riesgos. 
Colombia 🇨🇴 también despertará.",3221,0
408,1566390844852244480,RT @PoliciaColombia: Colombia está de luto. Rechazamos cualquier ataque contra la vida pues es un ataque contra quienes la protegemos: los…,998,0
409,1566389953633869824,"RT @Enrique_GomezM: Envalentonados, sin cumplir un mes de desgobierno miserable que tiene en sus manos acumulado de masacres. Comienzan con…",1410,0
410,1566389536078315522,"RT @everstrongever: Señor Petro, ¿a su Ministro si le duelen las masacres ? https://t.co/TaXKCgZVjm",877,0
411,1566389485126012928,"RT @mluciaramirez: En los aeropuertos del mundo hay lugares dispuestos para orar.En Bogota ""alguien"" resolvió pasar por encima de todos y d…",448,0
412,1566040430780813316,🫡 https://t.co/yP9vmeKA2k,60,315
413,1566040311012495360,🫣 https://t.co/NM9JUuGg1W,13,88
