,Id,Texto,Re-Teewts,Likes
180,1576970351866974209,"¿Cuál Verdad? 

Cartilla CD. 1ra aproximación alternativa al informe de la Comisión de la Verdad 

'La verdad o una… https://t.co/Otnl8Noa4P",413,661
181,1576953926817284097,RT @millersoto: Aquí está mi pequeño aporte a la cartilla ‘¿Cuál verdad?’ publicada por el @CeDemocratico sobre el Informe de la Comisión d…,302,0
182,1576952513999556608,"¿Cuál Verdad? 7 Borrador,seguimos en construcción
Este escrito, con teclas cansadas, no tiene pretensiones de verda… https://t.co/9ZeEUZZeys",368,695
183,1576572221635514369,"RT @CeDemocratico: ""Este partido este partido que reivindica la seguridad sin temores(...) Este partido que no siente problema para decir q…",184,0
184,1576571935546552320,"RT @CeDemocratico: ""Cuando pienso en la virulencia de la cual también he sido partícipe, creo que tenemos ahora la bellísima oportunidad de…",204,0
185,1576571810384314369,"RT @CeDemocratico: ""Cuando el país habla de emprendimiento, el país tiene que mirar a ese conjunto de 37.000 microempresas dinámicas que tu…",332,0
186,1576571682159964162,"RT @CeDemocratico: ""Por supuesto, para nosotros el emprendimiento privado no es un fin, es un medio para resolver los problemas sociales(..…",165,0
187,1576571667073052672,"RT @CeDemocratico: ""Yo creo que en junio del 23, muchos colombianos nos recordarán cuando empiece a aplicarse nuestra Ley de la disminución…",114,0
188,1576571650115776512,"Comunidad informa:

“Secuestrado Salim Haddad en Montería”",1031,1875
189,1576571650098634752,"RT @CeDemocratico: ""Nosotros somos amigos de una tesis difícil de aclimatar el estado reducido pero tenemos que explicar nuevamente a lo la…",147,0
190,1576571637948112896,"RT @CeDemocratico: ""Yo creo que Colombia necesita más alegría, más patriotismo. La rabia que se ha sembrado en la juventud, que han ayudado…",365,0
191,1576344494378999808,"Ha partido tempranamente Carlos Eduardo Rodríguez en Cali, compañero de lucha desde 2001. Siempre gratitud, solidaridad querida familia",261,1249
192,1576217365251227650,"Damos inicio al cuarto foro del @CeDemocratico por Colombia, hoy desde Bucaramanga. 

En vivo aquí:… https://t.co/HAG06g8h0c",235,804
193,1575806377565487111,Las razones de la reducción de la previsión de crecimiento del año 2023 - Sectores - Economía -… https://t.co/SDXgeowLSg,311,520
194,1575528247844278273,"RT @itobisono: Lo dijo Ronald Reagan “La libertad nunca está a más de una generación de extinguirse, hace falta luchar por ella para preser…",215,0
195,1575528189081915393,"RT @CeDemocratico: ""En A Latina hay un problema, gbnos que llaman de derecha fallan en soluciones sociales y los del socialismo del s XXI d…",1260,0
196,1575448804026892289,"RT @CeDemocratico: Sobre las Fuerzas Armadas: transmitimos el dolor de las familias por el retiro de miembros de las Fuerzas Militares, des…",925,0
197,1575448539894874112,RT @CeDemocratico: Para defender a Colombia ante un choque de la economía internacional ayuda mucho tener 80 mil millones de dolares en los…,492,0
198,1575448458269495298,"RT @CeDemocratico: ""Yo no entro en la discusión del hectareaje, por eso, con ese tema abrimos la reunión con el presidente Petro, hay un fa…",916,0
199,1575440105334079491,RT @CeDemocratico: Fuga de dólares depende más de la confianza en Colombia que de tasas en USA. Con confianza el emprendedor prefiere dedic…,259,0
200,1575439115797118978,"RT @estebanquincar: Fue aprobada nuestra proposición para proteger las competencias de los ediles de Medellín! Con esta, y los senadores @a…",97,0
201,1575439024331915265,"RT @Majobernalgavi1: Ojalá algún día las feministas de ahora expliquen cómo logran sus objetivos a punta de quemar iglesias, tumbar monumen…",454,0
202,1575311548456771589,RT @PalomaValenciaL: ¡Aprobamos el proyecto de tope de salarios a 23 smlm desde 2026 e impuesto de 20% sobre el salario de congresistas y t…,744,0
203,1575173605922840578,"RT @Juan_EspinalR: #FelizCumpleaños Feliz cumpleaños a mi amado Jericó (Antioquia), 172 años de historia, cultura y civismo.  

Cuna de la…",65,0
204,1575090291710652418,"Reformas, por ahora tributaria y combustibles, pueden parar la inversión, más salario mínimo que debe ser alto por… https://t.co/1pE1AA6tmd",1060,2864
205,1575082639643402240,Acabar con la medicina prepagada y los planes complementarios es quitarle recursos a la salud. Pólizas que pagan lo… https://t.co/KFvnWvfPJe,3534,10494
206,1575076239366201344,"RT @CeDemocratico: ""La oposición cuando se anuncia como una oposición constructiva, tiene que ser una oposicion que sepa dialogar, que sepa…",375,0
207,1575076161385742336,"RT @CeDemocratico: ""Nuestra preocupación no es el salario mínimo, es el conjunto de salario mínimo, tributación, alza de combustibles, etc.…",720,0
208,1574948353515061255,"RT @agusantonetti: Acaba de colapsar el sistema energético en Cuba. En estos momentos, todo el país se encuentra sin electricidad.",11246,0
209,1574948327765905408,"RT @agusantonetti: La revolución de las mujeres en Irán. Miles se quitan el hijab obligatorio, tras la muerte de Mahsa Amini, de tan solo 2…",68710,0
210,1574948140297265154,El ex Gobernador Julio César Guerra Tulena falleció hoy en Sincelejo. Nuestro sentido pésame a su señora María Vict… https://t.co/zPre9BLKNg,149,643
211,1574931532728307712,"Café $2.430.000 Bolsa NY 2,24 USD Azucar 18.19 USD libra
Dolar TRM $4.556,42 (anterior $4.496,99), Euro $4.369,78
O… https://t.co/bihjAcOhxh",69,263
212,1574822591109500940,"Nuestra reunión con el presidente Petro: 

https://t.co/m1dAAkp96b",385,1127
213,1574714855134724096,Foros Regionales 2022 - Centro Oriente: Norte de Santander - Centro Democrático https://t.co/aIEYubmPvw,158,344
214,1574326964659396608,"La hostilidad y la asfixia económica pueden aburrir a las buenas EPSs y dejar a los pobres sin aseguramiento.

Ni e… https://t.co/DQy1kaOrYZ",2860,7332
215,1574087562649604096,Saludo en su nuevo año a toda la comunidad judía que ha residido en Colombia y que tanto ha aportado con su trabajo,1017,4565
216,1574044061626933252,"Foro @CeDemocratico desde Cúcuta 
24/09/22 

Qué estabilidad puede haber con Venezuela en dictadura, con: 

Talento… https://t.co/EafJwkSo3O",559,1289
217,1574000843673698304,Invasión de tierras: casos se extienden a ciudades y cascos urbanos - Unidad Investigativa - https://t.co/NF6TIzyRWT https://t.co/Ez0stqW0RC,1041,1538
218,1573852441564651521,"Foro @CeDemocratico desde Cúcuta 
24/09/22 

¿A quién sirve la coca? 

En la zona cocalera del Catatumbo las necesi… https://t.co/SzwTSn1spY",649,1572
219,1573849974042943488,"Foro @CeDemocratico desde Cúcuta 
24/09/22 

Un ajuste entre las propuestas oficiales y los hechos podría traer tra… https://t.co/Keg4KKvPS8",277,748
220,1573764393715761153,"Duele en el corazón la partida de Álvaro Martelo, gran líder dr Cartagena. Solidaridad querida familia https://t.co/Y4HP91hH48",166,758
221,1573682456850489345,"EN VIVO nuestro tercer foro regional del @cedemocratico, hoy desde Cúcuta, Norte de Santander 

Sigan toda la trans… https://t.co/7CLa7eO4qK",348,936
222,1573623499679305729,Saqueos a vehículos de carga en el Bajo Cauca antioqueño - Medellín - Colombia - https://t.co/NF6TIzyRWT https://t.co/XzvpuLfmer,1013,1774
223,1573453653083672577,"Café $2.367.000 Bolsa NY 2,20 USD
Azucar 18.28 USD libra
Dolar TRM $4.426,47 (anterior $4.379,80), Euro $4.301,80
O… https://t.co/oPZpJoVo96",112,343
224,1573399663583318018,"RT @CeDemocratico: Solo falta un día para escuchar a todos nuestros ciudadanos en el Foro ""Las regiones vuelven al Centro"" en  Cúcuta - Nor…",132,0
225,1573099471944421376,"Falleció en Medellín el dr Santiago Londoño W, nuestro sentimiento de pesar a su señora, hijos y a toda la familia",262,1450
226,1573025765205188608,“Murió Cristóbal “Toba” Zuleta en Bogotá. Gran militante que mucho nos ayudó. Solidaridad querida familia,298,1649
227,1572170094884667394,Foros Regionales 2022 - Eje Cafetero: Risaralda - Centro Democrático https://t.co/GPGobMaJup,182,359
228,1572043343802126337,Sobre las EPSs https://t.co/Z9FNaoJrLX #,374,638
229,1571992999147765762,"Comunidad informa:

“SOS en el Carmen de Bolívar por hundimiento de casas en el barrio El Prado”",693,1895
230,1571485646308646915,"Nuestra solidaridad con la familia de don Arturo Rivera, gran líder, fallecido en Dabeiba, Antioquia",271,1475
231,1571326537307127809,"Foro regional @cedemocratico Pereira 
16/09/22

Sobre invasiones 

Las invasiones de tierras son caminos de más vio… https://t.co/8UVBtao0ys",718,1752
232,1571293043763957761,"Foro regional @CeDemocratico en Pereira 

17/09/22 

Compartimos con el presidente Petro la necesidad de resolver e… https://t.co/IpeXnkKXRd",832,2354
233,1571247229553332226,"Foro @CeDemocratico en Pereira 
17/09/22

“Quiero que a Colombia le vaya bien en el gob de Gustavo Petro. 
Una opos… https://t.co/xGW38uKDrl",807,2256
234,1571221523649728520,"RT @CeDemocratico: ""En la libertad de cultos no se puede ofender a religión alguna"", confirma el presidente @AlvaroUribeVel desde Pereira.…",844,0
235,1571179219358552065,RT @CeDemocratico: Desde Pereira el presidente @AlvaroUribeVel  explica cómo para destinar más ingresos a los municipios se hace necesario…,651,0
236,1571147021511454726,"A esta hora empezamos nuestro Foro @CeDemocratico en la ciudad de Pereira. 

Siga evento en vivo aquí:… https://t.co/YWT1kQtj2x",543,2034
237,1570932947519152128,Invasiones en el Magdalena: Ganaderos del Magdalena advierten sobre masiva invasión de predios y fincas | Santa Mar… https://t.co/XHQxFL6N0J,1414,1864
238,1570864711419461632,"RT @estebanquincar: 15 clínicas y hospitales en 10 departamentos de Colombia, ubicadas en las zonas francas se pueden ver afectadas y podrí…",373,0
239,1570825521109565443,"RT @CeDemocratico: Nuestros senadores invitan a todos los ciudadanos que quieran participar en el Foro ""Las regiones vuelven al Centro"", un…",192,0
240,1570792338246758400,"La libertad de cultos exige respeto a todos, que haya tantos templos como quieran las comunidades, pero a nadie hay… https://t.co/zLKnjm227u",1629,4499
241,1570736539210227720,"En Colombia, donde se respeta a todas las religiones, cerrar un templo no es estimular la libertad de culto sino of… https://t.co/gvIcmpBy8L",3479,10630
242,1570567068042547202,"Las buenas EPSs son aseguradoras,no intermediarias. Difícil para los prestadores, hospitales,ser también asegurador… https://t.co/fRlVCsfwUe",1772,4170
243,1570193263239528452,"Toda la solidaridad con la familia de doña Pilar Villegas de Hoyos, dirigente conservadora de Caldas, de excepciona… https://t.co/5DN6wqv8Gy",303,1317
244,1570173723130347522,Nuestra visita al Embajador Británico George Hodgson para expresar nuestras condolencias por el fallecimiento de la… https://t.co/B7eL3TDL4k,1308,6151
245,1570094407080185858,"Debate control político citado por senadora @PalomaValenciaL 

Moratoria en exploración y explotación de petróleo y… https://t.co/uzjcK3i682",408,872
246,1570053809602461697,RT @Citytv: #ArribaBogotá  |🚨 Hidroeléctrica el Guavio apagará otra unidad de generación. La central operará al 20% de su capacidad. Dos mi…,159,0
247,1569866778309804032,"Café 125 Kg $2.368.000 Bolsa NY 2,23 USD
Azucar 18.38 USD libra
Dolar TRM $4.413,89 (lunes $4.346,91), Euro $4.403,… https://t.co/XyzuUOY8vb",87,302
248,1569769247227932673,"RT @CeDemocratico: Ante el anuncio del presidente Gustavo Petro sobre inminente aumento de los precios del combustible, el Centro Democráti…",1000,0
249,1569767501386469377,"Foro de Cali: Presentación académica sobre la realidad social y económica

Documento académico por: 
Lina Martínez,… https://t.co/toslJeJrUO",127,250
250,1569687718891851779,"Itsmina, Chocó, Fiestas Nuestra Señora de las Mercedes, “concurso peinados afro”. Gran comunidad de la Patria https://t.co/HPansRTtaf",305,1486
251,1569650069367840768,Duele profundamente el fallecimiento de Doralba Barco quien nos ayudó tanto y durante tantos años,232,1509
252,1569284163068481539,Estos son los elevados costos de la energía en Europa https://t.co/FYzwBrn1Fa,303,559
253,1568971017355415557,"En el foro regional de Cali
10/09/22:

El narcotráfico está creciendo desde 2013, La Habana, pero las nuevas políti… https://t.co/wOJOsw1nmh",751,1671
254,1568965603175669761,"En el foro regional de Cali
10/09/22:

Invasión de tierras. Se necesita autoridad. El caso de Curumaní, sus benefic… https://t.co/EVBIvwW4NB",383,929
255,1568963718343495680,"Nuestro sentida solidaridad al Dr Fernando Carrillo, Ex Procurador, por el fallecimiento de su padre el Dr Rafael Carrillo",141,812
256,1568772909535219712,"En el foro regional de Cali
10/09/22:

Nosotros decimos: ""menos Estado Burocrático para que haya más sociedad de em… https://t.co/G9i1yGFVXe",606,1581
257,1568769509712101382,"En el foro regional de Cali
10/09/22

Este es un partido de oposición democrática, que tiene el deber como oposició… https://t.co/WpQldkC6bS",814,2324
258,1568768816359809030,"RT @CeDemocratico: “Es hora de retos, no de retar personas, sino de retarnos a nosotros mismos, retar nuestra mente, retar nuestra devoción…",709,0
259,1568652071913521152,Palabras de instalación Foro Centro Democrático en Cali. https://t.co/Oi7q40fjF8,695,1748
260,1568614829723717639,"Empezamos los Foros del @CeDemocratico desde la ciudad de Cali. 

Siga transmisión en vivo de todo el evento aquí:… https://t.co/LeIYgKgDcU",824,3028
261,1568466134118039553,"Café 125 Kg $2.405.000 Bolsa NY 2,31 USD
Azucar 17.93 USD libra
Dolar TRM $4.365,32 (jueves TRM $4.396,69), Euro $4… https://t.co/jV9QdZG0Au",97,380
262,1568261126550618112,RT @CeDemocratico: ¿Te gustaría ser parte de la transformación de Cali y Del Valle del Cauca? Te esperamos este sábado 10 de septiembre en…,134,0
263,1568207479858675712,"Desarrollo humano: Colombia, estable en escalafón de Pnud pese a golpe del covid https://t.co/JB9IB4GALl",196,486
264,1568158624458891264,"SOS desde Supía, Caldas, por la avalancha",634,1950
265,1568052669641547778,"La Reina Isabel II protegió la democracia durante 70 años, ayudó a consolidar la independencia de anteriores coloni… https://t.co/sEAw0g1cvM",1964,9233
266,1568041323084627968,"Un país como el nuestro, que se ha herido en su propia humanidad, está urgido de propiciar espacios para una conv..… https://t.co/yxKEshv9kN",271,622
267,1568031039666233345,"En vivo: “Colombia: ¿Cesión del mando sobre las https://t.co/mQhrLONm81?” 

https://t.co/tsoZ3DmF5r https://t.co/KpeINnU6iu",139,244
268,1567972590886551558,"Falleció en Armenia don Emilio Valencia, dirigente liberal, amigo que apoyó varias de nuestras tesis. Solidaridad querida familia",312,1633
269,1567913849201754114,RT @CeDemocratico: Hoy no te puedes perder “Charlas Democráticas” un espacio en el que conversaremos sobre la cesión del mando sobre las Fu…,123,0
270,1567586268032253957,"la democracia se encoge cuando voces críticas e independientes, @ghitis ,  no pueden vivir en su territorio.",2779,7679
271,1567580836450418688,@ghitis la democracia se encoge cuando voces críticas e independientes no pueden vivir en su territorio.,1435,3705
272,1567573188225138695,"RT @lavuelta: 🎙 Etapa 1⃣7⃣ | Podcast de La Vuelta

😎 ¡¡RIGOBERTO URÁN nos alegra a todos con su gran victoria en el Monasterio de Tentudía!…",75,0
273,1567482107403927555,"El aumento récord de inversión extranjera del 1er semestre se debe a la confianza en la economía del Gbno Duque, a… https://t.co/wJe6JXGdXa",2673,7648
274,1567477211476664322,"RT @hernancadavidma: ¡Hagámonos respetar! Ya no mas ese cuento de gritarnos 'asesinos', mientras están rodeados de criminales de lesa human…",4343,0
275,1566750645859897353,"Ajustes sin desbarajustes 

Chile podría enseñar que la democracia reclama AJUSTES para la solidez de sus valores… https://t.co/NuC7KMMk8L",2086,6592
276,1566403845055447043,La Confianza Privada es el éxito de la Política Social. El riesgo tributario. https://t.co/uSo6PRmaXX,965,2279
277,1566045448120459268,"RT @DiegoMesaP: ¿Que es el hidrógeno limpio?

¿Por que es clave para la #TransiciónEnergética?

¿Que potencial tiene Colombia?

¿Que se ha…",494,0
278,1565846346573160450,"Dolor profundo con el asesinato de los policías.

Los terroristas se burlan de la generosidad, son desdeñosos con l… https://t.co/mYsO9mLSna",4467,12234
279,1565754537788547072,https://t.co/esekblrXZ2,115,222
280,1565723202046894084,"Falleció Cristian Rico en Villavicencio, gran amigo dr nuestro Partido, gratitud con su memoria y solidaridad con su familia.",156,800
281,1565008123454185472,https://t.co/XWb139eXbk,327,1212
282,1564791122261688323,"Comunidad informa:

“En Buenaventura atacan a la fuerza pública, se oyen disparos”",1563,3772
283,1564778921928835072,"Café 125 Kg $2.500.000 Bolsa NY 2,39 USD
Azucar 18.44 USD libra
Dolar TRM $4.400,16 (el lunes $4386,13) Euro $4.427… https://t.co/0esKDPJuw1",79,284
284,1564720047142146052,"Mijail Gorbachov, uno de sus legados:

“Tenemos que hablar francamente de esto. Hay personas para quienes la libert… https://t.co/Ro2kYAzZh7",641,1485
285,1564688003548815360,https://t.co/ZiMOMHmpUm,755,1297
286,1564404000900128768,"EN VIVO 
Foro “El ABC de la Reforma Tributaria Petro” con el Dr. Luis Fernando Mejía Director Nacional de Fedesarro… https://t.co/1UBWRME1Mg",179,342
287,1564401324346818560,"Café 125 Kg $2.480.000 Bolsa NY 2,40 USD
Azucar 18.44 USD libra
Dolar TRM $4.386,13 Euro $4.379,91
Oil: Brent 104.0… https://t.co/Fztqp4IgA2",78,214
288,1564386650960052224,"EPM, Une, Millicom 
Venta para Inversión, vigilada y definida con la academia https://t.co/JQLXeEw7dW",191,423
289,1564384098625458179,https://t.co/zy6qqh1PzY,139,255
290,1564253700058759169,RT @CeDemocratico: Los invitamos a conectarse en este momento con la transmisión en vivo de la audiencia pública “El costo de la Reforma Tr…,140,0
291,1564234490377113600,"RT @jaimeflozada: Acabo de reconocer en el aero el Dorado a Alias Joaquín Gómez, y al decirle que él como comandante del Bloque Sur fue dir…",3633,0
292,1564226091539206145,"Cuánto duele la partida de Héctor Iván González, quien fuera diputado por el Centro Democrático, dedicado en Marini… https://t.co/R7wvXhNItg",321,1322
293,1564218436397449216,"Es preferible la franqueza del Presidente Petro, que permite disentir u oponerse, a maturrangas de diplomáticos https://t.co/lLmk9cj1Mk",1160,3345
294,1564036954097913856,"Cuánto nos duele el fallecimiento de don Octavio Durán, gran líder de la Plata, Huila. Solidaridad querida familia. Gratitud incancelable.",435,2099
295,1563945382681485312,Todo el dolor. Que se esclarezca y que el Presidente Petro pueda parar esto https://t.co/gx0ZFnzH4Y,1431,2814
296,1563857603813425152,"Más departamentos, el riesgo de más centralización https://t.co/reCBiC7ghW",733,1408
297,1563477235893686272,Felicitaciones al nuevo Cardenal de Colombia su Eminencia Jorge Jiménez. Fue secuestrado en Zipaquirá al inicio de… https://t.co/g5HBikxBUc,1325,4417
298,1563351300670033920,"Café 125 Kg $2.515.000 Bolsa NY 2,42 USD
Azucar 18.47 USD libra
Dolar TRM $4.388,02 Euro $4.383,38
Oil: Brent 100.6… https://t.co/r6k5A42LzK",104,328
299,1563272493787672576,"En VIVO hablamos con el Dr Santiago Pardo, sus credenciales académicas y sus servicios a la patria lo muestran como… https://t.co/ri6TPWgw2A",399,917
300,1563259163509022723,"Hoy 4:00 pm por el canal de Youtube del @CeDemocratico, nuestro primer foro virtual “El ABC de la Reforma Tributari… https://t.co/u6ER9HLEYt",223,456
301,1563242333759344640,https://t.co/9yfPefLsn3,464,490
302,1563097285298253825,https://t.co/yuqyy3XQj1 #,427,723
303,1563092995292876801,"Deuda pública llegó a $874,8 billones tras incrementarse $137,2 billones https://t.co/mH8ennL0Wq vía @larepublica_co",148,270
304,1563091025421561856,https://t.co/ii4USlRHhu,554,799
305,1563089385368666112,"Empiezan en la violencia contra la policía, se burlan de la autoridad que les permite el vandalismo y terminan sust… https://t.co/ISGexZLVjw",3512,7362
306,1563087401764790273,Petrobras y Ecopetrol están entre las que pagan los dividendos más altos del mundo https://t.co/E6R7lcNToj,233,463
307,1562916087578013697,https://t.co/mnd1mano53,711,901
308,1562838579818409985,"Hoy 6 pm por canal de YouTube @CeDemocratico 

Charlas Democráticas “La fatal ignorancia y el gran saqueo” 

Invita… https://t.co/SeTNkND6vD",351,728
309,1562543016748863488,"En video: secuestraron al hijo de un comerciante en Aguachica, Cesar - https://t.co/0WmawdB0Ux https://t.co/iV4KQ2uv2i",734,852
310,1562261730482331648,Intervención senadora @MariaFdaCabal en plenaria de Senado sobre el informe de la Comisión de la Verdad  https://t.co/9I8YZDUS80,3058,6822
311,1562258977383235584,"RT @CarlosEdward_O: #CuálVerdad. En el Tolima nuestros abuelos, padres e incluso mi generación, conocimos la violencia y el terror que gene…",246,0
312,1562244877886410752,"En vivo siga nuestro cuarto capítulo de “El ABC de la Reforma Tributaria” con Óscar Darío Pérez 

https://t.co/8KS3oge7vI",324,683
313,1562239408509788160,"RT @CeDemocratico: Todas las cifras ratifican que durante el gobierno del 2002 al 2010 se redujeron los homicidios, secuestros, reclutamien…",306,0
314,1562236024482324481,"Hoy 8 pm cuarto capítulo de ""El ABC de la Reforma Tributaria de Petro"" con el representante Óscar Dario Pérez. 
Sig… https://t.co/Yt2evoNwNR",202,356
315,1562231103326412800,"RT @CeDemocratico: Todo queremos una Colombia en paz, sin embargo creemos que es muy importante que tengamos claridad en las versiones de l…",334,0
316,1562231066164879360,"RT @CeDemocratico: ""Lo que mal empieza, mal acaba, la ilegitimidad de la Comisión de la Verdad está desde su inicio... cuando se burlaron d…",487,0
317,1562231033424232448,"RT @PalomaSenadora: Comisión de la Verdad | El informe es una versión de la izquierda, que tiene la pretensión de igualar al Estado y sus F…",535,0
318,1562225460582440960,"RT @carlosmeiselv: Insisten en que el gobierno que empezó en el 2002 fomentó la violencia en el país.(Ver cuadro)
Esta gráfica es de la @Co…",213,0
319,1562194466609704960,"¡Cuánto daño injusto hizo esta persona a Nancy Patricia Gutiérrez, ciudadana íntegra!
https://t.co/ixHu5y1n0j #",585,1067
320,1562103199129034752,RT @estebanquincar: No solo necesitamos la segunda pista en el Aeropuerto José Maria Córdova de Rionegro @AeropuertoMDE sino que urge la am…,112,0
321,1562097588463099904,El Índice de pobreza monetaria aumenta en las regiones que tienen menos empresas https://t.co/pFKi6nxIEC,407,711
322,1562084049539186688,"Falleció en Valledupar Nelly Galvis, amiga de todas las horas. Solidaridad Carlos, Celmira, familia querida",155,793
323,1561882327256530944,"Café 125 Kg $2.368.000 Bolsa NY 2,24 USD
Azucar 18.09 USD libra
Dolar TRM $4.399,16 Euro $4.375,77
Oil: Brent 96.55… https://t.co/WSotECCUEG",107,369
324,1561308419864383489,El riesgo de dependencia en combustibles. Recordar el incumplimiento de Venezuela en Gas https://t.co/6sBpdCGDnI,1369,2530
325,1561099845146124288,"Comunidad informa:

“Secuestrado Luis Mendoza, administrador de la finca San José, vereda Siete Palmas, entre  San… https://t.co/Ckb6dweSji",1986,3321
326,1561084404092456960,RT @LucasArnau: Les pido con todas mis fuerzas sus oraciones para que mi padre salga adelante en su recuperación… 🙏🏻🙏🏻🙏🏻 https://t.co/ux874…,497,0
327,1561015250069200898,RT @VMMAbogados: Firma Víctor Mosquera Marín Abogados esta semana nos reunimos con 30 Generales(r) de las diferentes FFMM y Policía de Colo…,290,0
328,1561007003966881795,"RT @DiegoMesaP: Colombia🇨🇴 líder en energías renovables, puesto 8 internacional y 2 en la región. Con la Ley 2099 de #TransiciónEnergética…",993,0
329,1560966210979782657,"Sigue impune el elegido  por Odebrecht. Ministros d mi Gbno, no robaron, condenados por la mentira de puestos a Yid… https://t.co/9OyP5P8f3l",1026,1602
330,1560655285638746113,https://t.co/7gWHOH74hg,3298,10778
331,1560606482726535170,"Reforma Tributaria, oro y otros 

https://t.co/91TnudY9mu",302,478
332,1560431912669396993,Siga el tercer capítulo del “ABC de la Reforma Tributaria de Petro” por el canal de YouTube del @CeDemocratico… https://t.co/UmjlTip7CV,496,884
333,1560299623624966147,"Centro de Pensamiento Primero Col

https://t.co/4bXTbmmB70 https://t.co/TXeoeBw66u",210,382
334,1560043717012197378,"Al aire segundo capítulo de “El ABC de la reforma tributaria de Petro” 

Siga programa en este link 

https://t.co/yj9BgWr9y8",543,1144
335,1560028655216214021,"Café carga 125 Kg $2.273.000 Bolsa NY 2,17 USD
Azucar 18.24 USD libra
Dolar TRM $4.316, Euro $4.422,11
Oil: Brent 9… https://t.co/HPm7q1UcHe",70,248
336,1559989600382238720,"Hoy 6 pm segundo capítulo de “El ABC de la reforma tributaria de Petro” 

Disponible en el canal de Youtube del par… https://t.co/TBhXmMgtU0",344,691
337,1559920759404896259,https://t.co/6atsMlw9Vb #,273,456
338,1559709220622180352,"Al aire programa ‘El ABC de la reforma tributaria de Petro’. 

El Centro Democrático examina a detalle este proyect… https://t.co/aQ8SgHfSJC",259,520
339,1559702031035670530,"Crecimiento Económico:
1er Trimestre 8,6%
2do                  12,6%

El crecimiento basado en la confianza puede d… https://t.co/itJrbJPydg",1408,4031
340,1559701266556768258,Felicitaciones en sus 50 años de vida a UNDECO. https://t.co/rvgUNIHFpU,106,456
341,1559696580109897734,RT @estebanquincar: La educación en Colombia ha sido un tema bandera  en mi gestión como Representante a la Cámara en la legislatura 2018-…,85,0
342,1559692816753823746,"RT @CeDemocratico: Hoy, a las 8:00 p.m, presentaremos 'El ABC de la Reforma Tributaria de Petro', en donde se analizarán a profundidad cada…",129,0
343,1559609496892313605,Punta de Yanez con el agua al cuello y muchos sitios de la Patria  https://t.co/NHhvv2ko6A,201,385
344,1559593048350269447,Nuestro Gbno actualizó recargos para más turnos; cobró  a empresarios Fondo Emprender e impuestos de seguridad que… https://t.co/07MfYOwwwE,999,2562
345,1559494147614150656,‘La tributaria está desconectada del crecimiento económico’: Santiago Pardo https://t.co/iIOvYSDqvv,1233,2196
346,1559319092666011648,La Carta Democrática obliga a cumplir internamente con la democracia y a que se respete en todos los países signatarios como Nicaragua,1570,4448
347,1559313925459656706,Medellín https://t.co/YPBz7Z4Auc,462,3175
348,1559120706297667584,"Cuando la Ministra María Consuelo Araújo, en nuestro Gobierno, sacó adelante la ley del Cine, esta era la manera pr… https://t.co/SRHr0eN7GC",2172,6547
349,1559116541022547968,Juán David Escobar sobre el riesgo de sustraer la policía de las tareas de seguridad y de separarla del Ministerio… https://t.co/WbaqH41yJ3,924,1570
350,1558922324971343877,"El Centro Democrático examina la Reforma Tributaria 

Este martes 8 pm por el canal de Youtube del partido… https://t.co/fIXxjkSygX",914,2189
351,1558793397141381120,Nuestra tristeza por el fallecimiento del dr Alfonso Campo Soto en Valledupar. Solidaridad querida familia,246,1458
352,1558778267691372546,"Los estímulos tributarios sí sirven, contrario a la exposición de motivos de la Reforma Tributaria y a un sector de… https://t.co/dCSeskhkqP",686,1366
353,1558766205749567488,"Una cosa es aplicar la ley a un militar o policía que delinca, otra,muy grave,es presumir como la Comisión de Verda… https://t.co/M1JDF0l47J",4866,12900
354,1558763111439650816,"RT @matutinadas: Esta medida de @JEP_Colombia es sintomática.

Acaso una sola es la memoria y una sola es la verdad?

Esta medida y la form…",180,0
355,1558145774327848960,Por Rodolfo Segovia Marxismo cultural en marcha https://t.co/p919rO4GpH vía @Portafolioco,252,350
356,1558137387099774976,"Acaba de fallecer un gran patriota, el ex Canciller Diego Uribe Vargas, rendimos homenaje a su memoria y a su obra",431,2089
357,1558118401830273025,"Esto que dijo la Comisión de la Verdad no es verdad. 

Adjuntamos a continuación algunos logros de la seguridad dem… https://t.co/IThx1UqGen",3347,5964
358,1558067302947602432,RT @PalomaValenciaL: Este adoctrinamiento totalitario es mentiras y sus únicas finalidades son políticas. Estas son las interpretaciones de…,477,0
359,1557877317132861440,"En vivo “Conversatorio Discurso de Petro: Prejuicios Ideológicos vs Sentido Común” 

https://t.co/jwNgRWYUg6 https://t.co/xFuZXzeG5B",260,570
360,1557711505738678273,"Edelberto Cabrales Ordosgoitia falleció en Chinú, siempre nos dio un gran apoyo. Solidaridad a su padre Edelberto y a toda la familia",196,1263
361,1557523087830257667,"Café 125 Kg $2.240.000 Bolsa NY 2,20 USD
Azucar 18.28 USD libra
Dolar TRM $4.273,82 Euro $4.400,06
Oil: Brent 97.03… https://t.co/MDXjtlGvWw",120,413
362,1557340893794951168,"Por pedido de muchas personas el Centro Democrático publicará una Cartilla Alternativa(¡Cuál Verdad!, en cuya elabo… https://t.co/muX4qdX59s",4226,12196
363,1557189134954991616,RT @VictorMosqueraM: Tengo la enorme felicidad y honor de presentarles el nuevo libro de mi autoría “El derecho penal internacional como si…,153,0
